startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order,ingredientCategory,isMain
201002837,201000113,801000001,R_000179,2,g,,调料,False
201002837,201000049,801000001,R_000180,2,g,,调料,False
201002837,201000107,801000001,R_000181,3,颗,,调料,False
201002837,201002849,801000001,R_000182,适量,,,调料,False
201002837,201000010,801000001,R_000183,没过肉,,,其他,False
201002837,201002851,801000003,R_000184,,,1.0,,
201002837,201002852,801000003,R_000185,,,2.0,,
201002837,201002853,801000003,R_000186,,,3.0,,
201002837,201002854,801000003,R_000187,,,4.0,,
201002837,201002855,801000003,R_000188,,,5.0,,
201002837,201002856,801000003,R_000189,,,6.0,,
201002837,720000000,801000004,R_000190,,,,,
201002837,630000000,801000005,R_000191,,,,,
201002857,201002858,801000001,R_000192,1000,克,,蛋白质,True
201002857,201002859,801000001,R_000193,100,克,,淀粉类,False
201002857,201002860,801000001,R_000194,300,克,,淀粉类,False
201002857,201002861,801000001,R_000195,50,克,,淀粉类,False
201002857,201002862,801000001,R_000196,50,克,,调料,False
201002857,201000047,801000001,R_000197,5,克,,调料,False
201002857,201000129,801000001,R_000198,50,克,,蛋白质,False
201002857,201001598,801000001,R_000199,20,克,,蔬菜,False
201002857,201000049,801000001,R_000200,10,克,,调料,False
201002857,201000009,801000001,R_000201,10,克,,调料,False
201002857,201000010,801000001,R_000202,100,克,,其他,False
201002857,201002869,801000003,R_000203,,,1.0,,
201002857,201002870,801000003,R_000204,,,2.0,,
201002857,201002871,801000003,R_000205,,,3.0,,
201002857,201002872,801000003,R_000206,,,4.0,,
201002857,201002873,801000003,R_000207,,,5.0,,
201002857,201002874,801000003,R_000208,,,6.0,,
201002857,201002875,801000003,R_000209,,,7.0,,
201002857,720000000,801000004,R_000210,,,,,
201002857,640000000,801000005,R_000211,,,,,
201002876,201002877,801000001,R_000212,475,克,,蛋白质,True
201002876,201000195,801000001,R_000213,12.5,毫升,,调料,False
201002876,201000321,801000001,R_000214,22.5,克,,调料,False
201002876,201000186,801000001,R_000215,5,克,,调料,False
201002876,201000187,801000001,R_000216,2,克,,调料,False
201002876,201000008,801000001,R_000217,7.5,克,,调料,False
201002876,201002883,801000001,R_000218,2,克,,调料,False
201002876,201002884,801000001,R_000219,7.5,个,,蔬菜,False
201002876,201002885,801000001,R_000220,7.5,个,,蔬菜,False
201002876,201002886,801000001,R_000221,7.5,个,,蔬菜,False
201002876,201002887,801000003,R_000222,,,1.0,,
201002876,201002888,801000003,R_000223,,,2.0,,
201002876,201002889,801000003,R_000224,,,3.0,,
201002876,201002890,801000003,R_000225,,,4.0,,
201002876,201002891,801000003,R_000226,,,5.0,,
201002876,201002892,801000003,R_000227,,,6.0,,
201002876,201002893,801000003,R_000228,,,7.0,,
201002876,201002894,801000003,R_000229,,,8.0,,
201002876,201002895,801000003,R_000230,,,9.0,,
201002876,201002896,801000003,R_000231,,,10.0,,
201002876,201002897,801000003,R_000232,,,11.0,,
201002876,201002898,801000003,R_000233,,,12.0,,
201002876,720000000,801000004,R_000234,,,,,
201002876,640000000,801000005,R_000235,,,,,
201002899,201002900,801000001,R_000236,1000,g,,蛋白质,True
201002899,201000373,801000001,R_000237,4000,g,,其他,False
201002899,201000049,801000001,R_000238,13,g,,调料,False
201002899,201000088,801000001,R_000239,10,g,,调料,False
201002899,201000111,801000001,R_000240,15,g,,调料,False
201002899,201000112,801000001,R_000241,50,ml,,调料,False
201002899,201000113,801000001,R_000242,20,ml,,调料,False
201002899,201000062,801000001,R_000243,20,g,,蔬菜,False
201002899,201000854,801000001,R_000244,20,g,,蔬菜,False
201002899,201000107,801000001,R_000245,10,g,,调料,False
201002899,201000167,801000001,R_000246,5,g,,调料,False
201002899,201000028,801000001,R_000247,50,ml,,调料,False
201002899,201000294,801000001,R_000248,20,g,,调料,False
201002899,201002913,801000003,R_000249,,,1.0,,
201002899,201002914,801000003,R_000250,,,2.0,,
201002899,201002915,801000003,R_000251,,,3.0,,
201002899,201002916,801000003,R_000252,,,4.0,,
201002899,201002917,801000003,R_000253,,,5.0,,
201002899,201002918,801000003,R_000254,,,6.0,,
201002899,201002919,801000003,R_000255,,,7.0,,
201002899,720000000,801000004,R_000256,,,,,
201002899,650000000,801000005,R_000257,,,,,
201002920,201002921,801000001,R_000001,200,g,,蛋白质,True
201002920,201001901,801000001,R_000002,200,g,,蔬菜,True
201002920,201001436,801000001,R_000003,2,根,,蔬菜,False
201002920,201000007,801000001,R_000004,5,g,,淀粉类,False
201002920,201000112,801000001,R_000005,15,g,,调料,False
201002920,201000113,801000001,R_000006,3,g,,调料,False
201002920,201000228,801000001,R_000007,2,g,,调料,False
201002920,201000009,801000001,R_000008,10,ml,,调料,False
201002920,201002929,801000003,R_000009,,,1.0,,
201002920,201002930,801000003,R_000010,,,2.0,,
201002920,201002931,801000003,R_000011,,,3.0,,
201002920,201002932,801000003,R_000012,,,4.0,,
201002920,201002933,801000003,R_000013,,,5.0,,
201002920,201002934,801000003,R_000014,,,6.0,,
201002920,201002935,801000003,R_000015,,,7.0,,
201002920,201002936,801000003,R_000016,,,8.0,,
201002920,720000000,801000004,R_000017,,,,,
201002920,630000000,801000005,R_000018,,,,,
201002937,201001701,801000001,R_000019,300,g,,蛋白质,True
201002937,201000083,801000001,R_000020,30,g,,调料,False
201002937,201000009,801000001,R_000021,300,ml,,调料,False
201002937,201000112,801000001,R_000022,5,ml,,调料,False
201002937,201000084,801000001,R_000023,5,ml,,调料,False
201002937,201000113,801000001,R_000024,5,ml,,调料,False
201002937,201000111,801000001,R_000025,2,g,,调料,False
201002937,201000854,801000001,R_000026,2,片,,调料,False
201002937,201000281,801000001,R_000027,2,g,,调料,False
201002937,201000292,801000001,R_000028,10,g,,调料,False
201002937,201000282,801000001,R_000029,5,ml,,调料,False
201002937,201000779,801000001,R_000030,2,g,,调料,False
201002937,201002950,801000003,R_000031,,,1.0,,
201002937,201002951,801000003,R_000032,,,2.0,,
201002937,201002952,801000003,R_000033,,,3.0,,
201002937,201002953,801000003,R_000034,,,4.0,,
201002937,201002954,801000003,R_000035,,,5.0,,
201002937,201002955,801000003,R_000036,,,6.0,,
201002937,201002956,801000003,R_000037,,,7.0,,
201002937,720000000,801000004,R_000038,,,,,
201002937,640000000,801000005,R_000039,,,,,
201002957,201002958,801000001,R_000040,2~3,根,,蛋白质,True
201002957,201000009,801000001,R_000041,30,毫升,,调料,False
201002957,201000163,801000001,R_000042,2,片,,调料,False
201002957,201000027,801000001,R_000043,5,片,,蔬菜,False
201002957,201000062,801000001,R_000044,0.5,根,,蔬菜,False
201002957,201000165,801000001,R_000045,1,块,,调料,False
201002957,201000213,801000001,R_000046,7-8,粒,,调料,False
201002957,201000028,801000001,R_000047,30,毫升,,调料,False
201002957,201000112,801000001,R_000048,20,毫升,,调料,False
201002957,201000113,801000001,R_000049,20,毫升,,调料,False
201002957,201000049,801000001,R_000050,8,克,,调料,False
201002957,201000107,801000001,R_000051,4,个,,调料,False
201002957,201002970,801000003,R_000052,,,1.0,,
201002957,201002971,801000003,R_000053,,,2.0,,
201002957,201002972,801000003,R_000054,,,3.0,,
201002957,201002973,801000003,R_000055,,,4.0,,
201002957,201002974,801000003,R_000056,,,5.0,,
201002957,201002975,801000003,R_000057,,,6.0,,
201002957,201002976,801000003,R_000058,,,7.0,,
201002957,201002977,801000003,R_000059,,,8.0,,
201002957,720000000,801000004,R_000060,,,,,
201002957,640000000,801000005,R_000061,,,,,
201002978,201002979,801000001,R_000062,1000,克,,蛋白质,True
201002978,201000078,801000001,R_000063,100-150,毫升,,调料,False
201002978,201000027,801000001,R_000064,6,片,,蔬菜,False
201002978,201000213,801000001,R_000065,15,块,,调料,False
201002978,201000083,801000001,R_000066,30,克,,调料,False
201002978,201000113,801000001,R_000067,15,毫升,,调料,False
201002978,201000028,801000001,R_000068,20,毫升,,调料,False
201002978,201002986,801000001,R_000069,没过食材,适量,,其他,False
201002978,201000010,801000001,R_000070,没过食材,适量,,其他,False
201002978,201000163,801000001,R_000071,4,片,,调料,False
201002978,201000107,801000001,R_000072,3,个,,调料,False
201002978,201000049,801000001,R_000073,2-3,克,,调料,False
201002978,201000167,801000001,R_000074,10,克,,调料,False
201002978,201000062,801000001,R_000075,适量,根,,蔬菜,False
201002978,201000063,801000001,R_000076,适量,瓣,,蔬菜,False
201002978,201002994,801000003,R_000077,,,1.0,,
201002978,201002995,801000003,R_000078,,,2.0,,
201002978,201002996,801000003,R_000079,,,3.0,,
201002978,201002997,801000003,R_000080,,,4.0,,
201002978,201002998,801000003,R_000081,,,5.0,,
201002978,201002999,801000003,R_000082,,,6.0,,
201002978,201003000,801000003,R_000083,,,7.0,,
201002978,201003001,801000003,R_000084,,,8.0,,
201002978,720000000,801000004,R_000085,,,,,
201002978,640000000,801000005,R_000086,,,,,
201003002,201002979,801000001,R_000087,3.5,斤,,蛋白质,True
201003002,201000027,801000001,R_000088,6,片,,蔬菜,False
201003002,201000213,801000001,R_000089,15,克,,调料,False
201003002,201000112,801000001,R_000090,10,毫升,,调料,False
201003002,201000113,801000001,R_000091,15,毫升,,调料,False
201003002,201000028,801000001,R_000092,5,毫升,,调料,False
201003002,201000010,801000001,R_000093,750,毫升,,其他,False
201003002,201000163,801000001,R_000094,3,片,,调料,False
201003002,201000107,801000001,R_000095,2,个,,调料,False
201003002,201003012,801000001,R_000096,1,个,,蛋白质,False
201003002,201003013,801000001,R_000097,40,克,,蛋白质,False
201003002,201000049,801000001,R_000098,2.5,克,,调料,False
201003002,201000062,801000001,R_000099,1,根,,蔬菜,False
201003002,201003016,801000003,R_000100,,,1.0,,
201003002,201003017,801000003,R_000101,,,2.0,,
201003002,201003018,801000003,R_000102,,,3.0,,
201003002,201003019,801000003,R_000103,,,4.0,,
201003002,201003020,801000003,R_000104,,,5.0,,
201003002,201003021,801000003,R_000105,,,6.0,,
201003002,201003022,801000003,R_000106,,,7.0,,
201003002,201003023,801000003,R_000107,,,8.0,,
201003002,201003024,801000003,R_000108,,,9.0,,
201003002,720000000,801000004,R_000109,,,,,
201003002,630000000,801000005,R_000110,,,,,
201003025,201003026,801000001,R_000111,500,克,,蛋白质,True
201003025,201000438,801000001,R_000112,2,个,,蔬菜,False
201003025,201002652,801000001,R_000113,2,个,,蔬菜,False
201003025,201000102,801000001,R_000114,适量,,,蔬菜,False
201003025,201000167,801000001,R_000115,适量,,,调料,False
201003025,201000077,801000001,R_000116,适量,,,调料,False
201003025,201000193,801000001,R_000117,4,片,,调料,False
201003025,201000083,801000001,R_000118,适量,,,调料,False
201003025,201000113,801000001,R_000119,适量,,,调料,False
201003025,201000049,801000001,R_000120,适量,,,调料,False
201003025,201003036,801000001,R_000121,300,克,,淀粉类,True
201003025,201003037,801000001,R_000122,3,克,,调料,False
201003025,201000373,801000001,R_000123,180,毫升,,其他,False
201003025,201003039,801000003,R_000124,,,1.0,,
201003025,201003040,801000003,R_000125,,,2.0,,
201003025,201003041,801000003,R_000126,,,3.0,,
201003025,201003042,801000003,R_000127,,,4.0,,
201003025,201003043,801000003,R_000128,,,5.0,,
201003025,201003044,801000003,R_000129,,,6.0,,
201003025,201003045,801000003,R_000130,,,7.0,,
201003025,201003046,801000003,R_000131,,,8.0,,
201003025,201003047,801000003,R_000132,,,9.0,,
201003025,720000000,801000004,R_000133,,,,,
201003025,640000000,801000005,R_000134,,,,,
201003048,201002958,801000001,R_000135,3,根,,蛋白质,True
201003048,201003050,801000001,R_000136,200,g,,淀粉类,False
201003048,201003051,801000001,R_000137,2,g,,调料,False
201003048,201000047,801000001,R_000138,5,g,,调料,False
201003048,201000854,801000001,R_000139,30,g,,蔬菜,False
201003048,201001899,801000001,R_000140,8,g,,蔬菜,False
201003048,201000111,801000001,R_000141,2,g,,调料,False
201003048,201000112,801000001,R_000142,25,g,,调料,False
201003048,201000618,801000001,R_000143,10,g,,蔬菜,False
201003048,201000062,801000001,R_000144,适量,,,蔬菜,False
201003048,201000027,801000001,R_000145,适量,,,蔬菜,False
201003048,201000028,801000001,R_000146,适量,,,调料,False
201003048,201000853,801000001,R_000147,适量,,,调料,False
201003048,201000049,801000001,R_000148,适量,,,调料,False
201003048,201000063,801000001,R_000149,适量,,,蔬菜,False
201003048,201000087,801000001,R_000150,适量,,,蔬菜,False
201003048,201000282,801000001,R_000151,适量,,,调料,False
201003048,201000788,801000001,R_000152,适量,,,调料,False
201003048,201002476,801000001,R_000153,适量,,,调料,False
201003048,201003068,801000003,R_000154,,,1.0,,
201003048,201003069,801000003,R_000155,,,2.0,,
201003048,201003070,801000003,R_000156,,,3.0,,
201003048,201003071,801000003,R_000157,,,4.0,,
201003048,201003072,801000003,R_000158,,,5.0,,
201003048,201003073,801000003,R_000159,,,6.0,,
201003048,201003074,801000003,R_000160,,,7.0,,
201003048,201003075,801000003,R_000161,,,8.0,,
201003048,720000000,801000004,R_000162,,,,,
201003048,640000000,801000005,R_000163,,,,,
201003076,201003077,801000001,R_000164,300,g,,蛋白质,True
201003076,201000102,801000001,R_000165,50,g,,蔬菜,False
201003076,201000027,801000001,R_000166,30,g,,蔬菜,False
201003076,201000063,801000001,R_000167,3.5,瓣,,蔬菜,False
201003076,201001855,801000001,R_000168,10,g,,蔬菜,False
201003076,201000086,801000001,R_000169,10,g,,蔬菜,False
201003076,201003083,801000001,R_000170,5,g,,调料,False
201003076,201000294,801000001,R_000171,40,g,,调料,False
201003076,201000134,801000001,R_000172,40,g,,调料,False
201003076,201000028,801000001,R_000173,20,ml,,调料,False
201003076,201000049,801000001,R_000174,8,g,,调料,False
201003076,201000088,801000001,R_000175,5,g,,调料,False
201003076,201003089,801000001,R_000176,5,ml,,调料,False
201003076,201001753,801000001,R_000177,210,g,,淀粉类,False
201003076,201003036,801000001,R_000178,70,g,,淀粉类,False
201003076,201003092,801000001,R_000179,5,g,,调料,False
201003076,201000009,801000001,R_000180,1000,ml,,其他,False
201003076,201003094,801000003,R_000181,,,1.0,,
201003076,201003095,801000003,R_000182,,,2.0,,
201003076,201003096,801000003,R_000183,,,3.0,,
201003076,201003097,801000003,R_000184,,,4.0,,
201003076,201003098,801000003,R_000185,,,5.0,,
201003076,201003099,801000003,R_000186,,,6.0,,
201003076,201003100,801000003,R_000187,,,7.0,,
201003076,201003101,801000003,R_000188,,,8.0,,
201003076,201003102,801000003,R_000189,,,9.0,,
201003076,720000000,801000004,R_000190,,,,,
201003076,640000000,801000005,R_000191,,,,,
201003103,201000320,801000001,R_000192,250,g,,蛋白质,True
201003103,201000063,801000001,R_000193,2,个,,蔬菜,False
201003103,201003106,801000001,R_000194,20,g,,调料,False
201003103,201000007,801000001,R_000195,10,g,,淀粉类,False
201003103,201000112,801000001,R_000196,30,g,,调料,False
201003103,201000778,801000001,R_000197,5,g,,调料,False
201003103,201000134,801000001,R_000198,3,g,,调料,False
201003103,201000084,801000001,R_000199,15,g,,调料,False
201003103,201000049,801000001,R_000200,3,g,,调料,False
201003103,201000340,801000001,R_000201,2,个,,蔬菜,False
201003103,201000321,801000001,R_000202,20,g,,其他,False
201003103,201000009,801000001,R_000203,80,ml,,其他,False
201003103,201003116,801000003,R_000204,,,1.0,,
201003103,201003117,801000003,R_000205,,,2.0,,
201003103,201003118,801000003,R_000206,,,3.0,,
201003103,201003119,801000003,R_000207,,,4.0,,
201003103,201003120,801000003,R_000208,,,5.0,,
201003103,720000000,801000004,R_000209,,,,,
201003103,630000000,801000005,R_000210,,,,,
201003121,201003122,801000001,R_000211,2,根,,蔬菜,True
201003121,201003123,801000001,R_000212,100,g,,蛋白质,True
201003121,201000295,801000001,R_000213,15,g,,淀粉类,False
201003121,201000009,801000001,R_000214,30,ml,,调料,False
201003121,201000111,801000001,R_000215,5,g,,调料,False
201003121,201000027,801000001,R_000216,1,片,,调料,False
201003121,201000063,801000001,R_000217,1,个,,调料,False
201003121,201000028,801000001,R_000218,5,ml,,调料,False
201003121,201000049,801000001,R_000219,2,g,,调料,False
201003121,201003131,801000003,R_000220,,,1.0,,
201003121,201003132,801000003,R_000221,,,2.0,,
201003121,201003133,801000003,R_000222,,,3.0,,
201003121,201003134,801000003,R_000223,,,4.0,,
201003121,201003135,801000003,R_000224,,,5.0,,
201003121,201003136,801000003,R_000225,,,6.0,,
201003121,201003137,801000003,R_000226,,,7.0,,
201003121,720000000,801000004,R_000227,,,,,
201003121,630000000,801000005,R_000228,,,,,
201003138,201003123,801000001,R_000001,150,g,,蛋白质,True
201003138,201003140,801000001,R_000002,100,g,,蔬菜,True
201003138,201000006,801000001,R_000003,1,个,,蛋白质,False
201003138,201000009,801000001,R_000004,500,ml,,调料,False
201003138,201000083,801000001,R_000005,5,g,,调料,False
201003138,201000295,801000001,R_000006,100,g,,淀粉类,False
201003138,201000112,801000001,R_000007,5,ml,,调料,False
201003138,201000111,801000001,R_000008,5,g,,调料,False
201003138,201001675,801000001,R_000009,5,g,,调料,False
201003138,201000281,801000001,R_000010,2,g,,调料,False
201003138,201000292,801000001,R_000011,20,g,,调料,False
201003138,201000282,801000001,R_000012,2,ml,,调料,False
201003138,201003151,801000001,R_000013,2,朵,,蔬菜,False
201003138,201003152,801000001,R_000014,30,g,,蔬菜,False
201003138,201003153,801000003,R_000015,,,1.0,,
201003138,201003154,801000003,R_000016,,,2.0,,
201003138,201003155,801000003,R_000017,,,3.0,,
201003138,201003156,801000003,R_000018,,,4.0,,
201003138,201003157,801000003,R_000019,,,5.0,,
201003138,201003158,801000003,R_000020,,,6.0,,
201003138,201003159,801000003,R_000021,,,7.0,,
201003138,201003160,801000003,R_000022,,,8.0,,
201003138,201003161,801000003,R_000023,,,9.0,,
201003138,201003162,801000003,R_000024,,,10.0,,
201003138,720000000,801000004,R_000025,,,,,
201003138,640000000,801000005,R_000026,,,,,
201003163,201003164,801000001,R_000027,50,个,,蔬菜,True
201003163,201003165,801000001,R_000028,100,g,,蛋白质,True
201003163,201000009,801000001,R_000029,10,ml,,调料,False
201003163,201000112,801000001,R_000030,10,ml,,调料,False
201003163,201003168,801000003,R_000031,,,1.0,,
201003163,201003169,801000003,R_000032,,,2.0,,
201003163,201003170,801000003,R_000033,,,3.0,,
201003163,201003171,801000003,R_000034,,,4.0,,
201003163,201003172,801000003,R_000035,,,5.0,,
201003163,201003173,801000003,R_000036,,,6.0,,
201003163,720000000,801000004,R_000037,,,,,
201003163,620000000,801000005,R_000038,,,,,
201003174,201003175,801000001,R_000039,2000,g,,蛋白质,True
201003174,201003176,801000001,R_000040,250,ml,,蛋白质,True
201003174,201000027,801000001,R_000041,6,片,,蔬菜,False
201003174,201003178,801000001,R_000042,6,瓣,,蔬菜,False
201003174,201000259,801000001,R_000043,2,根,,蔬菜,False
201003174,201003180,801000001,R_000044,1000,g,,蔬菜,False
201003174,201003181,801000001,R_000045,50,ml,,调料,False
201003174,201000373,801000001,R_000046,150,ml,,其他,False
201003174,201000112,801000001,R_000047,10,ml,,调料,False
201003174,201000028,801000001,R_000048,30,ml,,调料,False
201003174,201000049,801000001,R_000049,8,g,,调料,False
201003174,201000111,801000001,R_000050,5,g,,调料,False
201003174,201000009,801000001,R_000051,100,ml,,调料,False
201003174,201003188,801000001,R_000052,3-6,滴,,调料,False
201003174,201003189,801000003,R_000053,,,1.0,,
201003174,201003190,801000003,R_000054,,,2.0,,
201003174,201003191,801000003,R_000055,,,3.0,,
201003174,201003192,801000003,R_000056,,,4.0,,
201003174,201003193,801000003,R_000057,,,5.0,,
201003174,201003194,801000003,R_000058,,,6.0,,
201003174,201003195,801000003,R_000059,,,7.0,,
201003174,720000000,801000004,R_000060,,,,,
201003174,650000000,801000005,R_000061,,,,,
201003196,201001631,801000001,R_000062,600,克,,蛋白质,True
201003196,201000062,801000001,R_000063,1,根,,蔬菜,False
201003196,201000027,801000001,R_000064,4,片,,蔬菜,False
201003196,201000028,801000001,R_000065,35,毫升,,调料,False
201003196,201000167,801000001,R_000066,3,克,,调料,False
201003196,201000107,801000001,R_000067,0.5,个,,调料,False
201003196,201000163,801000001,R_000068,2,片,,调料,False
201003196,201000078,801000001,R_000069,15,毫升,,调料,False
201003196,201000134,801000001,R_000070,适量,,,调料,False
201003196,201000029,801000001,R_000071,15,毫升,,调料,False
201003196,201000113,801000001,R_000072,适量,,,调料,False
201003196,201000115,801000001,R_000073,2,克,,调料,False
201003196,201001901,801000001,R_000074,3,个,,蔬菜,True
201003196,201003210,801000001,R_000075,3,个,,蔬菜,True
201003196,201000004,801000001,R_000076,1,个,,蔬菜,True
201003196,201003212,801000003,R_000077,,,1.0,,
201003196,201003213,801000003,R_000078,,,2.0,,
201003196,201003214,801000003,R_000079,,,3.0,,
201003196,201003215,801000003,R_000080,,,4.0,,
201003196,201003216,801000003,R_000081,,,5.0,,
201003196,201003217,801000003,R_000082,,,6.0,,
201003196,201003218,801000003,R_000083,,,7.0,,
201003196,201003219,801000003,R_000084,,,8.0,,
201003196,201003220,801000003,R_000085,,,9.0,,
201003196,201003221,801000003,R_000086,,,10.0,,
201003196,201003222,801000003,R_000087,,,11.0,,
201003196,201003223,801000003,R_000088,,,12.0,,
201003196,720000000,801000004,R_000089,,,,,
201003196,640000000,801000005,R_000090,,,,,
201003224,201003210,801000001,R_000091,3.5,个,,蔬菜,True
201003224,201002602,801000001,R_000092,500,克,,蛋白质,True
201003224,201000009,801000001,R_000093,25,毫升,,调料,False
201003224,201003228,801000001,R_000094,2,段,,调料,False
201003224,201000854,801000001,R_000095,2,片,,调料,False
201003224,201000618,801000001,R_000096,10,克,,调料,False
201003224,201000027,801000001,R_000097,10,克,,调料,False
201003224,201000112,801000001,R_000098,适量,,,调料,False
201003224,201000047,801000001,R_000099,适量,,,调料,False
201003224,201000134,801000001,R_000100,适量,,,调料,False
201003224,201003235,801000001,R_000101,7.5,毫升,,调料,False
201003224,201000107,801000001,R_000102,3,小片,,调料,False
201003224,201000049,801000001,R_000103,适量,,,调料,False
201003224,201003238,801000003,R_000104,,,1.0,,
201003224,201003239,801000003,R_000105,,,2.0,,
201003224,201003240,801000003,R_000106,,,3.0,,
201003224,201003241,801000003,R_000107,,,4.0,,
201003224,201003242,801000003,R_000108,,,5.0,,
201003224,201003243,801000003,R_000109,,,6.0,,
201003224,201003244,801000003,R_000110,,,7.0,,
201003224,720000000,801000004,R_000111,,,,,
201003224,650000000,801000005,R_000112,,,,,
201003245,201003246,801000001,R_000113,500,g,,蔬菜,True
201003245,201003247,801000001,R_000114,250,g,,蛋白质,True
201003245,201000063,801000001,R_000115,4,瓣,,调料,False
201003245,201000112,801000001,R_000116,20,g,,调料,False
201003245,201000134,801000001,R_000117,3,g,,调料,False
201003245,201000009,801000001,R_000118,15,ml,,调料,False
201003245,201003252,801000003,R_000119,,,1.0,,
201003245,201003253,801000003,R_000120,,,2.0,,
201003245,201003254,801000003,R_000121,,,3.0,,
201003245,201003255,801000003,R_000122,,,4.0,,
201003245,201003256,801000003,R_000123,,,5.0,,
201003245,720000000,801000004,R_000124,,,,,
201003245,620000000,801000005,R_000125,,,,,
201003257,201003258,801000001,R_000126,250,g,,蛋白质,True
201003257,201000044,801000001,R_000127,1,汤匙,,调料,False
201003257,201000829,801000001,R_000128,2,瓣,,调料,False
201003257,201000027,801000001,R_000129,3,片,,调料,False
201003257,201000062,801000001,R_000130,1,根,,蔬菜,False
201003257,201000112,801000001,R_000131,1.5,汤匙,,调料,False
201003257,201000113,801000001,R_000132,0.5,茶匙,,调料,False
201003257,201000050,801000001,R_000133,0.5,茶匙,,调料,False
201003257,201001788,801000001,R_000134,0.5,茶匙,,调料,False
201003257,201000007,801000001,R_000135,1,茶匙,,淀粉类,False
201003257,201000373,801000001,R_000136,1,汤匙,,其他,False
201003257,201001432,801000001,R_000137,少许,,,蔬菜,False
201003257,201003270,801000003,R_000138,,,1.0,,
201003257,201003271,801000003,R_000139,,,2.0,,
201003257,201003272,801000003,R_000140,,,3.0,,
201003257,201003273,801000003,R_000141,,,4.0,,
201003257,201003274,801000003,R_000142,,,5.0,,
201003257,720000000,801000004,R_000143,,,,,
201003257,630000000,801000005,R_000144,,,,,
201003275,201003276,801000001,R_000145,4,斤,,蛋白质,True
201003275,201000174,801000001,R_000146,0.5,瓶,,调料,False
201003275,201000027,801000001,R_000147,2,个,,调料,False
201003275,201003279,801000001,R_000148,500,克,,调料,False
201003275,201001436,801000001,R_000149,3,根,,蔬菜,False
201003275,201000163,801000001,R_000150,2,片,,调料,False
201003275,201000008,801000001,R_000151,2,个,,调料,False
201003275,201001901,801000001,R_000152,2,个,,淀粉类,False
201003275,201000046,801000001,R_000153,2,斤,,调料,False
201003275,201000113,801000001,R_000154,20,毫升,,调料,False
201003275,201000167,801000001,R_000155,适量,,,调料,False
201003275,201000242,801000001,R_000156,适量,,,调料,False
201003275,201003288,801000001,R_000157,适量,,,调料,False
201003275,201003289,801000003,R_000158,,,1.0,,
201003275,201003290,801000003,R_000159,,,2.0,,
201003275,201003291,801000003,R_000160,,,3.0,,
201003275,201003292,801000003,R_000161,,,4.0,,
201003275,201003293,801000003,R_000162,,,5.0,,
201003275,201003294,801000003,R_000163,,,6.0,,
201003275,201003295,801000003,R_000164,,,7.0,,
201003275,720000000,801000004,R_000165,,,,,
201003275,640000000,801000005,R_000166,,,,,
201003296,201001701,801000001,R_000167,300,g,,蛋白质,True
201003296,201000779,801000001,R_000168,20,g,,调料,False
201003296,201000028,801000001,R_000169,10,ml,,调料,False
201003296,201000009,801000001,R_000170,30,ml,,调料,False
201003296,201000083,801000001,R_000171,15,g,,调料,False
201003296,201000113,801000001,R_000172,10,ml,,调料,False
201003296,201000112,801000001,R_000173,10,ml,,调料,False
201003296,201000084,801000001,R_000174,5,ml,,调料,False
201003296,201000087,801000001,R_000175,1,个,,蔬菜,False
201003296,201000063,801000001,R_000176,2,粒,,蔬菜,False
201003296,201000027,801000001,R_000177,2,片,,蔬菜,False
201003296,201003308,801000003,R_000178,,,1.0,,
201003296,201003309,801000003,R_000179,,,2.0,,
201003296,201003310,801000003,R_000180,,,3.0,,
201003296,201003311,801000003,R_000181,,,4.0,,
201003296,201003312,801000003,R_000182,,,5.0,,
201003296,201003313,801000003,R_000183,,,6.0,,
201003296,720000000,801000004,R_000184,,,,,
201003296,640000000,801000005,R_000185,,,,,
201003314,201001631,801000001,R_000186,2000,克,,蛋白质,True
201003314,201000163,801000001,R_000187,1,片,,调料,False
201003314,201000027,801000001,R_000188,3,片,,调料,False
201003314,201000062,801000001,R_000189,0.5,根,,蔬菜,False
201003314,201000113,801000001,R_000190,15,毫升,,调料,False
201003314,201000165,801000001,R_000191,1,块,,调料,False
201003314,201000213,801000001,R_000192,7,粒,,调料,False
201003314,201000167,801000001,R_000193,15,粒,,调料,False
201003314,201000028,801000001,R_000194,30,毫升,,调料,False
201003314,201000112,801000001,R_000195,15,毫升,,调料,False
201003314,201000049,801000001,R_000196,8,克,,调料,False
201003314,201000107,801000001,R_000197,4,个,,调料,False
201003314,201000173,801000001,R_000198,15,毫升,,调料,False
201003314,201003328,801000003,R_000199,,,1.0,,
201003314,201003329,801000003,R_000200,,,2.0,,
201003314,201003330,801000003,R_000201,,,3.0,,
201003314,201003331,801000003,R_000202,,,4.0,,
201003314,201003332,801000003,R_000203,,,5.0,,
201003314,201003333,801000003,R_000204,,,6.0,,
201003314,201003334,801000003,R_000205,,,7.0,,
201003314,201003335,801000003,R_000206,,,8.0,,
201003314,720000000,801000004,R_000207,,,,,
201003314,650000000,801000005,R_000208,,,,,
201003336,201001701,801000001,R_000001,200,g,,蛋白质,True
201003336,201000083,801000001,R_000002,10,g,,调料,False
201003336,201000009,801000001,R_000003,500,ml,,调料,False
201003336,201003340,801000001,R_000004,5,ml,,调料,False
201003336,201000281,801000001,R_000005,5,g,,调料,False
201003336,201000292,801000001,R_000006,5,g,,调料,False
